folder,start_frame,end_frame,label,commentary,username,source_file,duration_sec
2021.10.06.17.08.46_veh-28_00016_00116,266,446,Make a stop for the stop sign. Merge into the right lane.,Both,giovanni,./staging/labels - Jose Tapia.csv,18.0
2021.10.01.19.16.42_veh-28_02011_02410,1229,1570,Make a stop at the intersection during the red light. Turn right.,Both,giovanni,./staging/labels - Jose Tapia.csv,34.1
2021.10.06.17.08.46_veh-28_01626_01702,12,371,Turn left at the intersection. At the intersection make a stop during the red lights. Stop once again at the upcoming red traffic light.,Both,giovanni,./staging/labels - Jose Tapia.csv,35.9
2021.08.17.15.02.08_veh-45_02003_02086,60,402,"Stop at the upcoming stop sign, and turn left. At the intersection make a stop.",Both,giovanni,./staging/labels - Jose Tapia.csv,34.2
2021.05.12.22.28.35_veh-35_00350_00568,152,656,"Wait for the pedestrians crossing to turn right, and enter the diamond seven star drop off zone and stop. Look for oncoming vehicle before leaving the drop off zone. ",Both,giovanni,./staging/labels - Jose Tapia.csv,50.4
2021.08.17.18.43.12_veh-43_02784_02851,161,321,Make a stop at the upcoming stop sign. At the stop sign afterwards make another stop.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,16.0
2021.06.23.20.43.31_veh-16_00016_00216,364,556,Make a stop for the red light at the intersection. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,19.2
2021.10.06.14.31.13_veh-28_00362_00475,160,547,Make a stop at the stop sign and turn left. Stop at the stop sign and turn right. ,Both,giovanni,./staging/labels - Jose Tapia.csv,38.7
2021.06.09.11.54.15_veh-12_04366_04810,900,1299,"Wait for the family to finish crossing , merge one lane to the left and stop for the stop sign. Yield to oncoming vehicles and turn left. Enter the buildings drop off zone and stop. ",Both,giovanni,./staging/labels - Jose Tapia.csv,39.9
2021.10.06.14.31.13_veh-28_00014_00079,17,304,Make a stop at the upcoming stop sign and turn right. Stay in the middle to avoid colliding with an trailer coming out or vehicle stationary.,Both,giovanni,./staging/labels - Jose Tapia.csv,28.7
2021.06.23.16.52.00_veh-26_00038_00602,1908,2154,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,24.6
2021.09.15.16.17.26_veh-28_01450_01544,238,457,"Make a stop at the stop sign, look for oncoming vehicles and turn right. ",Both,giovanni,./staging/labels - Jose Tapia.csv,21.9
2021.08.17.18.13.38_veh-45_00641_00881,465,882,At the intersection make a stop and wait for the vehicle in front to fully cross before going . Merge to the left turning lane and stop at the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,41.7
2021.05.12.19.36.12_veh-35_00416_00557,463,639,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.6
2021.06.09.11.54.15_veh-12_00689_01229,949,1838,Merge one lane to the right side. Make a stop at the red lights upcoming. ,Both,giovanni,./staging/labels - Jose Tapia.csv,88.9
2021.10.01.19.16.42_veh-28_00274_00380,25,284,Make a stop at the stop sign. Follow the trailer. Make another stop  at the stop sign. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,25.9
2021.06.09.11.54.15_veh-12_00361_00678,629,886,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,25.7
2021.06.09.17.37.09_veh-12_02639_02992,123,1440,"Merge into the right turning lane. Turn right. Merge one lane to the left side. Merge one lane to the left once again. Make a stop at the stop sign. Yield to the person crossing and turn left. Enter the buildings drop off zone and make a stop. Look for oncoming vehicles to leave to drop off zone, come to a stop at the stop sign and turn right. Merge one lane to the left side and make a stop at the upcoming red light.",Both,giovanni,./staging/labels - Jose Tapia.csv,131.7
2021.06.09.14.58.55_veh-35_03390_03537,470,726,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,25.6
2021.06.14.18.42.45_veh-12_05170_05261,52,342,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,29.0
2021.06.23.17.31.36_veh-16_00634_01421,881,1955,Turn left at the intersection. Follow the grey vehicle. Stop for the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,107.4
2021.09.15.14.00.15_veh-28_01274_01543,937,1087,"Turn left at the intersection. Merge into the left intersection, and come to a stop for the stop sign.",Both,giovanni,./staging/labels - Jose Tapia.csv,15.0
2021.06.09.17.37.09_veh-12_01801_01925,123,427,"Yield to the pedestrians to finish crossing and vehicles oncoming, turn left. Enter the building drop off zone and make a stop. Look for vehicle before leaving drop off zone.",Both,giovanni,./staging/labels - Jose Tapia.csv,30.4
2021.06.14.14.03.45_veh-38_05222_05347,217,516,"Turn left at the intersection, and make a stop at the next red traffic lights. ",Both,giovanni,./staging/labels - Jose Tapia.csv,29.9
2021.06.14.17.26.26_veh-38_01078_01166,89,303, Make a stop for the red light. Merge one lane to the right side.,Both,giovanni,./staging/labels - Jose Tapia.csv,21.4
2021.06.09.18.23.43_veh-35_00799_01004,219,470,Stop for the stop sign. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,25.1
2021.06.14.19.22.11_veh-38_01871_02040,257,594,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,33.7
2021.06.09.19.40.26_veh-12_00133_00268,286,548,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,26.2
2021.10.06.17.08.46_veh-28_01127_01287,534,778,"Turn into left lane to avoid vehicle, stop for the stop sign and make a right turn. ",Both,giovanni,./staging/labels - Jose Tapia.csv,24.4
2021.06.09.17.23.18_veh-38_02450_02515,126,311,Wait for the people to finish crossing at the crosswalk and turn right. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,18.5
2021.06.14.17.26.26_veh-38_03086_03150,129,291,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.2
2021.06.09.17.37.09_veh-12_02445_02566,362,580,Merge one lane into the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,21.8
2021.08.17.18.43.12_veh-43_00125_00805,732,1675,"At the intersection make a stop for the red light. Merge to the right side. Stop for the red lights, and make a right turn. Pull into the curbside and stop. Look for oncoming vehicles before leaving and stop for the stop sign. Turn left. Stop for the red light. Turn right, make another stop for the next intersection red traffic lights.",Both,giovanni,./staging/labels - Jose Tapia.csv,94.3
2021.08.17.15.02.08_veh-45_01348_01731,769,1652,"Turn right at the intersection. Merge into the left turning lane, yield to oncoming vehicles and turn left. Pull into the curbside and make a stop. Look for oncoming vehicles and leave the curbside. Stop for the upcoming stop sign, and make a right turn. Stop at the next stop sign, make a right turn and pull into the curbside. ",Both,giovanni,./staging/labels - Jose Tapia.csv,88.3
2021.06.09.17.23.18_veh-38_02094_02305,855,1027,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.2
2021.06.09.18.23.43_veh-35_02344_02669,1111,1323,Make a stop at the intersection red lights.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.2
2021.08.17.16.48.45_veh-43_00451_00871,1303,1806,"Yield to oncoming vehicles and turn left. Turn right at the intersection, pull into the curbside. Look for oncoming vehicles before leaving curbside. Make a stop at the stop sign, turning right.",Both,giovanni,./staging/labels - Jose Tapia.csv,50.3
2021.06.14.18.13.35_veh-26_04058_04170,29,237,Enter the diamond seven star drop off zone and make a stop. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,20.8
2021.09.15.14.00.15_veh-28_01274_01543,273,675,Merge one lane to the left and once again shift a lane to the left. Stop for the red traffic lights. ,Both,giovanni,./staging/labels - Jose Tapia.csv,40.2
2021.08.17.18.43.12_veh-43_00125_00805,1808,2512,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,70.4
2021.06.09.14.03.17_veh-12_01225_01437,603,800,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.7
2021.06.14.13.27.42_veh-35_05029_05340,973,1335,Yield to on coming vehicles and make a turn left into the building. Enter the drop off zone and make a stop.  ,Both,giovanni,./staging/labels - Jose Tapia.csv,36.2
2021.06.09.12.39.51_veh-26_00492_00587,59,302,Make a stop for the red light at the intersection. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,24.3
2021.06.14.18.33.41_veh-35_00654_00887,471,1058,"Turn right at the crosswalk, and merge one lane to the left. Merge one lane to the lerft and make a stop for the upcoming stop sign. At the yield sign turn left and enter the building. Enter the drop off zone and make a stop. ",Both,giovanni,./staging/labels - Jose Tapia.csv,58.7
2021.08.17.14.32.33_veh-08_00521_01051,1474,2538,"Look for oncoming vehicles before leaving the curbside. Make a stop at the upcoming red light, turn left. Make another stop at the upcoming intersection with a red light.  Merge one lane to the left turning lane and make a stop. Turn left. ",Both,giovanni,./staging/labels - Jose Tapia.csv,106.4
2021.06.14.16.48.02_veh-12_02601_02668,61,323,Make a stop at the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,26.2
2021.10.01.14.20.36_veh-28_00825_00919,139,348,Make a stop at the red light intersection. Merge to the right lane.,Both,giovanni,./staging/labels - Jose Tapia.csv,20.9
2021.06.14.13.27.42_veh-35_00842_00940,258,476,Follow the white vehicle and merge one lane to the right side. Merge one lane to the right turning lane. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,21.8
2021.10.06.18.52.07_veh-28_01072_01157,206,418,Stop for the stop sign.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.2
2021.06.09.14.50.36_veh-26_01698_01771,190,353,Make a stop for the intersection with a red light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,16.3
2021.08.17.18.54.02_veh-45_00511_00579,24,248,"Stop for the red traffic light. At the next upcoming stop sign make a stop, and look for oncoming vehicles.",Static Referential,giovanni,./staging/labels - Jose Tapia.csv,22.4
2021.06.14.11.44.56_veh-35_00453_00731,691,1126,At the crosswalk wait for the people to finish cossing to make a right turn. Enter the diamond seven star building.,Both,giovanni,./staging/labels - Jose Tapia.csv,43.5
2021.08.17.15.02.08_veh-45_00505_00606,301,497,Make a stop for the stop sign. Stop at the upcoming stop sign.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,19.6
2021.10.01.17.52.06_veh-28_01441_01573,357,510,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.07.09.20.59.12_veh-38_02064_03281,1603,2169,Enter the diamond seven star building drop off zone and make a stop. Look for oncoming vehicles before leaving the drop off zone. Make a stop at the upcoming intersection during the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,56.6
2021.06.14.13.28.41_veh-12_02414_02601,773,926,"Turn left at the intersection, and make a stop for the next intersection with the red traffic light",Both,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.06.14.11.44.56_veh-35_02399_02672,1134,1317,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,18.3
2021.06.14.11.44.56_veh-35_02696_02932,38,340,Make a stop at the crosswalk and wait for the people before making a right turn. ,Both,giovanni,./staging/labels - Jose Tapia.csv,30.2
2021.06.09.17.23.18_veh-38_03302_03414,401,553,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.2
2021.06.23.16.54.19_veh-35_03436_03683,403,1007,Stop behind the vehicle during the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,60.4
2021.06.14.13.28.41_veh-12_00906_01063,408,677,"Yield to oncoming vehicles, turn left and enter the buildings drop off zone. Make a stop. Look for oncoming vehicles before leaving the drop off zone.",Both,giovanni,./staging/labels - Jose Tapia.csv,26.9
2021.06.14.18.13.35_veh-26_05286_05411,142,508,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,36.6
2021.10.11.07.12.18_veh-50_00541_00832,209,631,"Merge into the left turning lane, make a left turn. Turn left into the building.",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,42.2
2021.08.17.14.32.33_veh-08_00521_01051,2018,2253,Make a stop for the upcoming intersection. Merge onto the left turning lane.,Both,giovanni,./staging/labels - Jose Tapia.csv,23.5
2021.05.12.23.36.44_veh-35_01133_01535,948,1109,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.1
2021.10.01.19.16.42_veh-28_01511_01624,407,558,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.07.09.01.37.16_veh-26_01726_01793,103,254,"Follow the black vehicle, at the crosswalk make a right turn. Merge one lane to the right side. ",Both,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.05.12.19.36.12_veh-35_01654_01733,62,353,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,29.1
2021.05.12.19.36.12_veh-35_00215_00405,537,735,Make a stop at the intersection during the red light.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,19.8
2021.08.17.14.45.12_veh-42_00092_00301,112,996,"Merge onto the left turning lane , stop at the intersectio during the red light. Make a left turn. Stop for another intersecction and make a left turn. Turn right at the intersection ahead.",Both,giovanni,./staging/labels - Jose Tapia.csv,88.4
2021.10.01.13.28.54_veh-28_00405_00547,167,577,"Make a stop for the pedestrian crossing the crosswalk, turn to the right. Make another stop for the upcoming stop sign. Stop for the next upcoming stop sign.",Both,giovanni,./staging/labels - Jose Tapia.csv,41.0
2021.06.09.18.23.43_veh-35_01584_01691,174,370,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.6
2021.10.01.17.52.06_veh-28_01364_01428,149,313,Stop for the stop sign.  Look for oncoming vehicles before entering the roundabout.,Both,giovanni,./staging/labels - Jose Tapia.csv,16.4
2021.06.14.18.33.41_veh-35_02054_02129,102,325,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,22.3
2021.06.09.14.58.55_veh-35_01785_01883,175,429,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,25.4
2021.06.09.14.03.17_veh-12_03344_03461,173,326,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.06.23.15.18.10_veh-26_00165_02848,2128,2457,Look for oncoming vehicles before leaving the drop off zone. Merge one lane to the left side and make a stop for the upcoming intersection with red lights. ,Both,giovanni,./staging/labels - Jose Tapia.csv,32.9
2021.06.14.16.32.09_veh-35_00429_00563,225,586,"Follow the white vehicle in front, wait for pedestrians to finish crossing and make a right turn. Enter the diamond seven start and wait for vehicles to fully merge.",Both,giovanni,./staging/labels - Jose Tapia.csv,36.1
2021.08.17.14.32.33_veh-08_00390_00468,95,362,"Turn right at the intersection. Merge to the left lane, and stop for the upcomong red traffic light. ",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,26.7
